paridadeCompra,paridadeVenda,cotacaoCompra,cotacaoVenda,dataHoraCotacao,tipoBoletim
"1,59667","1,59691","2,93149","2,93512",2010-02-02 14:00:00.0,Intermediário
"1,59635","1,59663","2,93409","2,9378",2010-02-02 14:30:00.0,Intermediário
"1,59645","1,59672","2,9215","2,92519",2010-02-02 15:00:00.0,Intermediário
"1,5991","1,59934","2,92315","2,92679",2010-02-02 15:30:00.0,Intermediário
"1,59747","1,59765","2,91698","2,9205",2010-02-02 16:00:00.0,Intermediário
"1,59811","1,59845","2,92135","2,92516",2010-02-02 16:30:00.0,Fechamento Interbancário
"1,59811","1,59845","2,93333","2,93523",2010-02-02 17:32:00.0,Fechamento
"1,5996","1,6","2,90487","2,9216",2010-02-03 09:36:00.0,Abertura
"1,5996","1,6","2,91127","2,9152",2010-02-03 09:41:00.0,Intermediário
"1,5975","1,5979","2,90585","2,90978",2010-02-03 10:00:00.0,Intermediário
"1,59617","1,5965","2,9162","2,92",2010-02-03 10:30:00.0,Intermediário
"1,59635","1,5966","2,92292","2,92657",2010-02-03 11:00:00.0,Intermediário
"1,59452","1,59476","2,92754","2,93117",2010-02-03 11:30:00.0,Intermediário
"1,59424","1,59447","2,935","2,93861",2010-02-03 12:00:00.0,Intermediário
"1,5955","1,5959","2,93412","2,93805",2010-02-03 12:30:00.0,Intermediário
"1,59605","1,5964","2,92716","2,93099",2010-02-03 13:00:00.0,Intermediário
"1,59395","1,59415","2,93127","2,93483",2010-02-03 13:30:00.0,Intermediário
"1,59325","1,5935","2,93636","2,94001",2010-02-03 14:00:00.0,Intermediário
"1,5923","1,5927","2,93461","2,93853",2010-02-03 14:30:00.0,Intermediário
"1,59118","1,59148","2,94368","2,94742",2010-02-03 15:00:00.0,Intermediário
"1,59259","1,59294","2,94311","2,94694",2010-02-03 15:30:00.0,Intermediário
"1,59155","1,59166","2,93641","2,9398",2010-02-03 16:00:00.0,Intermediário
"1,5916","1,592","2,93173","2,93565",2010-02-03 16:30:00.0,Fechamento Interbancário
"1,5916","1,592","2,91724","2,91925",2010-02-03 17:35:00.0,Fechamento
"1,58367","1,58386","2,94721","2,9634",2010-02-04 09:25:00.0,Abertura
"1,58409","1,58429","2,95908","2,96262",2010-02-04 09:30:00.0,Intermediário
"1,58463","1,58498","2,96009","2,96391",2010-02-04 10:00:00.0,Intermediário
"1,58582","1,58604","2,9528","2,95638",2010-02-04 10:30:00.0,Intermediário
"1,5862","1,5863","2,95033","2,95369",2010-02-04 11:00:00.0,Intermediário
"1,5862","1,5864","2,9535","2,95705",2010-02-04 11:30:00.0,Intermediário
"1,58428","1,5847","2,95944","2,96339",2010-02-04 12:00:00.0,Intermediário
"1,58299","1,58341","2,95703","2,96098",2010-02-04 12:30:00.0,Intermediário
"1,57888","1,57907","2,95724","2,96076",2010-02-04 13:00:00.0,Intermediário
"1,57741","1,57771","2,96238","2,96609",2010-02-04 13:30:00.0,Intermediário
"1,57798","1,57815","2,96187","2,96534",2010-02-04 14:00:00.0,Intermediário
"1,5767","1,57705","2,97839","2,9822",2010-02-04 14:30:00.0,Intermediário
"1,5764","1,57659","2,97309","2,9766",2010-02-04 15:00:00.0,Intermediário
"1,57821","1,57841","2,97177","2,9753",2010-02-04 15:30:00.0,Intermediário
"1,5784","1,57861","2,97528","2,97884",2010-02-04 16:00:00.0,Intermediário
"1,57822","1,5786","2,97021","2,97408",2010-02-04 16:30:00.0,Fechamento Interbancário
"1,57822","1,5786","2,95238","2,95435",2010-02-04 17:33:00.0,Fechamento
"1,5709","1,5711","2,94544","2,96152",2010-02-05 09:26:00.0,Abertura
"1,5707","1,57091","2,95763","2,96117",2010-02-05 09:30:00.0,Intermediário
"1,57244","1,57265","2,95147","2,95501",2010-02-05 10:00:00.0,Intermediário
"1,5686","1,56905","2,94269","2,94668",2010-02-05 10:30:00.0,Intermediário
"1,56934","1,56961","2,95036","2,95401",2010-02-05 11:00:00.0,Intermediário
"1,5674","1,5679","2,94201","2,94608",2010-02-05 11:30:00.0,Intermediário
"1,57146","1,57173","2,92763","2,93128",2010-02-05 12:00:00.0,Intermediário
"1,56718","1,56738","2,93219","2,9357",2010-02-05 12:30:00.0,Intermediário
"1,56366","1,56393","2,9303","2,93393",2010-02-05 13:00:00.0,Intermediário
"1,5637","1,56404","2,93194","2,9357",2010-02-05 13:30:00.0,Intermediário
"1,56438","1,56463","2,93321","2,93681",2010-02-05 14:00:00.0,Intermediário
"1,5643","1,56466","2,93619","2,94",2010-02-05 14:30:00.0,Intermediário
"1,56198","1,56218","2,93808","2,94158",2010-02-05 15:00:00.0,Intermediário
"1,56289","1,56325","2,93823","2,94204",2010-02-05 15:30:00.0,Intermediário
"1,56249","1,56291","2,93904","2,94296",2010-02-05 16:00:00.0,Intermediário
"1,56113","1,5614","2,94897","2,95261",2010-02-05 16:30:00.0,Fechamento Interbancário
"1,56113","1,5614","2,92634","2,92809",2010-02-05 17:35:00.0,Fechamento
"1,5577","1,5582","2,90978","2,9263",2010-02-08 09:24:00.0,Abertura
"1,55783","1,55815","2,9147","2,91842",2010-02-08 09:30:00.0,Intermediário
"1,5568","1,557","2,9299","2,93339",2010-02-08 10:00:00.0,Intermediário
"1,5551","1,55559","2,93136","2,9354",2010-02-08 10:30:00.0,Intermediário
"1,5604","1,5606","2,92731","2,93081",2010-02-08 11:00:00.0,Intermediário
"1,5607","1,5609","2,93256","2,93605",2010-02-08 11:30:00.0,Intermediário
"1,55974","1,56001","2,92607","2,9297",2010-02-08 12:00:00.0,Intermediário
"1,56035","1,56058","2,91473","2,91828",2010-02-08 12:30:00.0,Intermediário
"1,55965","1,5599","2,92122","2,92481",2010-02-08 13:00:00.0,Intermediário
"1,5613","1,56156","2,92431","2,92793",2010-02-08 13:30:00.0,Intermediário
"1,56409","1,56435","2,92172","2,92533",2010-02-08 14:00:00.0,Intermediário
"1,56415","1,5644","2,91714","2,92073",2010-02-08 14:30:00.0,Intermediário
"1,56469","1,56496","2,91815","2,92178",2010-02-08 15:00:00.0,Intermediário
"1,56371","1,56385","2,91476","2,91814",2010-02-08 15:30:00.0,Intermediário
"1,5647","1,5649","2,92286","2,92636",2010-02-08 16:00:00.0,Intermediário
"1,5619","1,56232","2,92388","2,92779",2010-02-08 16:30:00.0,Fechamento Interbancário
"1,5619","1,56232","2,92419","2,92623",2010-02-08 17:33:00.0,Fechamento
"1,55853","1,55878","2,90198","2,91804",2010-02-09 09:21:00.0,Abertura
"1,55883","1,55911","2,91034","2,91398",2010-02-09 09:30:00.0,Intermediário
"1,55795","1,5581","2,90402","2,90741",2010-02-09 10:00:00.0,Intermediário
"1,55905","1,55925","2,89983","2,90332",2010-02-09 10:30:00.0,Intermediário
"1,56306","1,56327","2,9026","2,90612",2010-02-09 11:00:00.0,Intermediário
"1,56165","1,5619","2,89998","2,90357",2010-02-09 11:30:00.0,Intermediário
"1,562","1,56225","2,89751","2,9011",2010-02-09 12:00:00.0,Intermediário
"1,5632","1,5636","2,89974","2,90361",2010-02-09 12:30:00.0,Intermediário
"1,56255","1,56285","2,89853","2,90221",2010-02-09 13:00:00.0,Intermediário
"1,5631","1,5635","2,89955","2,90342",2010-02-09 13:30:00.0,Intermediário
"1,56042","1,56063","2,89146","2,89497",2010-02-09 14:00:00.0,Intermediário
"1,55925","1,55945","2,89241","2,8959",2010-02-09 14:30:00.0,Intermediário
"1,56791","1,56812","2,89279","2,89632",2010-02-09 15:00:00.0,Intermediário
"1,57238","1,57274","2,89947","2,90328",2010-02-09 15:30:00.0,Intermediário
"1,5703","1,57051","2,89406","2,89759",2010-02-09 16:00:00.0,Intermediário
"1,57055","1,57066","2,89766","2,90101",2010-02-09 16:30:00.0,Fechamento Interbancário
"1,57055","1,57066","2,91211","2,91357",2010-02-09 17:38:00.0,Fechamento
"1,56666","1,5668","2,87482","2,89075",2010-02-10 09:16:00.0,Abertura
"1,56688","1,56706","2,87836","2,88182",2010-02-10 09:30:00.0,Intermediário
"1,56532","1,56563","2,87549","2,87919",2010-02-10 10:00:00.0,Intermediário
"1,56215","1,56235","2,87748","2,88097",2010-02-10 10:30:00.0,Intermediário
"1,562","1,56225","2,88189","2,88548",2010-02-10 11:00:00.0,Intermediário
"1,5629","1,5634","2,88668","2,89073",2010-02-10 11:30:00.0,Intermediário
"1,5612","1,56152","2,88354","2,88725",2010-02-10 12:00:00.0,Intermediário
"1,5602","1,5607","2,87857","2,88261",2010-02-10 12:30:00.0,Intermediário
"1,56035","1,56043","2,87729","2,88055",2010-02-10 13:00:00.0,Intermediário
"1,5572","1,55742","2,88549","2,88901",2010-02-10 13:30:00.0,Intermediário
"1,559","1,5592","2,89195","2,89543",2010-02-10 14:00:00.0,Intermediário
"1,55865","1,5588","2,89597","2,89937",2010-02-10 14:30:00.0,Intermediário
"1,56019","1,56049","2,89571","2,89939",2010-02-10 15:00:00.0,Intermediário
"1,56266","1,56285","2,89092","2,8944",2010-02-10 15:30:00.0,Intermediário
"1,5609","1,5611","2,8861","2,8896",2010-02-10 16:00:00.0,Intermediário
"1,56185","1,56202","2,88474","2,88818",2010-02-10 16:31:00.0,Fechamento Interbancário
"1,56185","1,56202","2,88552","2,88708",2010-02-10 17:32:00.0,Fechamento
"1,558","1,5585","2,87607","2,89258",2010-02-11 09:25:00.0,Abertura
"1,55902","1,5592","2,88263","2,88608",2010-02-11 09:30:00.0,Intermediário
"1,563","1,5635","2,88217","2,88622",2010-02-11 10:00:00.0,Intermediário
"1,56165","1,56185","2,88281","2,8863",2010-02-11 10:30:00.0,Intermediário
"1,56275","1,5629","2,88327","2,88668",2010-02-11 11:00:00.0,Intermediário
"1,56305","1,5632","2,88383","2,88723",2010-02-11 11:30:00.0,Intermediário
"1,56052","1,56075","2,8932","2,89675",2010-02-11 12:00:00.0,Intermediário
"1,5604","1,56045","2,89454","2,89776",2010-02-11 12:30:00.0,Intermediário
"1,55939","1,55956","2,89267","2,8961",2010-02-11 13:00:00.0,Intermediário
"1,56026","1,56051","2,89428","2,89787",2010-02-11 13:30:00.0,Intermediário
"1,56094","1,56117","2,90179","2,90534",2010-02-11 14:00:00.0,Intermediário
"1,56537","1,56557","2,90846","2,91196",2010-02-11 14:30:00.0,Intermediário
"1,56709","1,5673","2,90225","2,90577",2010-02-11 15:00:00.0,Intermediário
"1,5679","1,56815","2,90375","2,90735",2010-02-11 15:30:00.0,Intermediário
"1,5676","1,56803","2,89849","2,90242",2010-02-11 16:00:00.0,Intermediário
"1,56888","1,5691","2,89929","2,90284",2010-02-11 16:30:00.0,Fechamento Interbancário
"1,56888","1,5691","2,90368","2,90535",2010-02-11 17:51:00.0,Fechamento
"1,55871","1,559","2,89452","2,91065",2010-02-12 09:21:00.0,Abertura
"1,5587","1,55894","2,91009","2,91366",2010-02-12 09:30:00.0,Intermediário
"1,56126","1,56163","2,91019","2,914",2010-02-12 10:00:00.0,Intermediário
"1,5628","1,563","2,90993","2,91343",2010-02-12 10:30:00.0,Intermediário
"1,56014","1,56038","2,90498","2,90855",2010-02-12 11:00:00.0,Intermediário
"1,56145","1,56175","2,9043","2,90798",2010-02-12 11:30:00.0,Intermediário
"1,5629","1,5633","2,90856","2,91243",2010-02-12 12:00:00.0,Intermediário
"1,5605","1,56059","2,90721","2,9105",2010-02-12 12:30:00.0,Intermediário
"1,56455","1,5647","2,92258","2,92599",2010-02-12 13:00:00.0,Intermediário
"1,56412","1,56443","2,90614","2,90984",2010-02-12 13:30:00.0,Intermediário
"1,56423","1,56443","2,9079","2,9114",2010-02-12 14:00:00.0,Intermediário
"1,56498","1,56535","2,9093","2,91312",2010-02-12 14:30:00.0,Intermediário
"1,56675","1,56685","2,91729","2,92061",2010-02-12 15:00:00.0,Intermediário
"1,5677","1,5681","2,91122","2,9151",2010-02-12 15:30:00.0,Intermediário
"1,56675","1,56697","2,91259","2,91613",2010-02-12 16:00:00.0,Intermediário
"1,56545","1,56566","2,90704","2,91056",2010-02-12 16:30:00.0,Fechamento Interbancário
"1,56545","1,56566","2,92144","2,92309",2010-02-12 17:35:00.0,Fechamento
"1,57465","1,57485","2,88948","2,9056",2010-02-17 12:22:00.0,Abertura
"1,57635","1,5765","2,89733","2,90076",2010-02-17 12:30:00.0,Intermediário
"1,57645","1,57665","2,89752","2,90104",2010-02-17 13:00:00.0,Intermediário
"1,57455","1,57475","2,88615","2,88967",2010-02-17 13:30:00.0,Intermediário
"1,5723","1,5725","2,88517","2,88868",2010-02-17 14:00:00.0,Intermediário
"1,56886","1,5691","2,88043","2,88401",2010-02-17 14:30:00.0,Intermediário
"1,57068","1,5709","2,87906","2,8826",2010-02-17 15:00:00.0,Intermediário
"1,5712","1,5716","2,88001","2,88389",2010-02-17 15:30:00.0,Intermediário
"1,56949","1,56972","2,87374","2,8773",2010-02-17 16:00:00.0,Intermediário
"1,56898","1,56921","2,86496","2,86852",2010-02-17 16:30:00.0,Fechamento Interbancário
"1,56898","1,56921","2,87202","2,87369",2010-02-17 17:36:00.0,Fechamento
"1,55925","1,5595","2,85655","2,8726",2010-02-18 09:24:00.0,Abertura
"1,5591","1,5592","2,86095","2,86425",2010-02-18 09:30:00.0,Intermediário
"1,55946","1,55973","2,86161","2,86522",2010-02-18 10:00:00.0,Intermediário
"1,55985","1,56004","2,86076","2,86423",2010-02-18 10:30:00.0,Intermediário
"1,55942","1,5596","2,85686","2,86031",2010-02-18 11:00:00.0,Intermediário
"1,55925","1,5595","2,85343","2,857",2010-02-18 11:30:00.0,Intermediário
"1,55797","1,55814","2,85109","2,85451",2010-02-18 12:00:00.0,Intermediário
"1,5602","1,5604","2,85049","2,85397",2010-02-18 12:30:00.0,Intermediário
"1,56525","1,5654","2,85032","2,85372",2010-02-18 13:00:00.0,Intermediário
"1,5635","1,5638","2,84713","2,85081",2010-02-18 13:30:00.0,Intermediário
"1,56415","1,5643","2,84832","2,85172",2010-02-18 14:00:00.0,Intermediário
"1,55967","1,55991","2,8386","2,84216",2010-02-18 14:30:00.0,Intermediário
"1,55851","1,55873","2,84116","2,84468",2010-02-18 15:00:00.0,Intermediário
"1,5567","1,5572","2,83786","2,84189",2010-02-18 15:30:00.0,Intermediário
"1,55955","1,5597","2,83994","2,84333",2010-02-18 16:00:00.0,Intermediário
"1,55935","1,55962","2,83958","2,84319",2010-02-18 16:30:00.0,Fechamento Interbancário
"1,55935","1,55962","2,84706","2,8488",2010-02-18 17:36:00.0,Fechamento
"1,53755","1,53779","2,79527","2,81108",2010-02-19 09:22:00.0,Abertura
"1,5375","1,53778","2,79979","2,80337",2010-02-19 09:30:00.0,Intermediário
"1,53846","1,53864","2,8","2,8034",2010-02-19 10:00:00.0,Intermediário
"1,5394","1,53955","2,79247","2,79582",2010-02-19 10:30:00.0,Intermediário
"1,53961","1,53985","2,78977","2,79329",2010-02-19 11:00:00.0,Intermediário
"1,54185","1,5423","2,79692","2,80082",2010-02-19 11:30:00.0,Intermediário
"1,5397","1,53995","2,79148","2,79501",2010-02-19 12:00:00.0,Intermediário
"1,5413","1,54155","2,799","2,80254",2010-02-19 12:30:00.0,Intermediário
"1,542","1,5422","2,80027","2,80372",2010-02-19 13:00:00.0,Intermediário
"1,53951","1,53975","2,79575","2,79927",2010-02-19 13:30:00.0,Intermediário
"1,5414","1,5415","2,79918","2,80245",2010-02-19 14:00:00.0,Intermediário
"1,5422","1,5426","2,78367","2,78748",2010-02-19 14:30:00.0,Intermediário
"1,5436","1,54375","2,78774","2,7911",2010-02-19 15:00:00.0,Intermediário
"1,54384","1,54404","2,78509","2,78854",2010-02-19 15:30:00.0,Intermediário
"1,54502","1,54525","2,78567","2,78918",2010-02-19 16:00:00.0,Intermediário
"1,5452","1,5456","2,786","2,78981",2010-02-19 16:30:00.0,Fechamento Interbancário
"1,5452","1,5456","2,79805","2,80001",2010-02-19 17:32:00.0,Fechamento
"1,5467","1,5471","2,78097","2,79716",2010-02-22 09:28:00.0,Abertura
"1,5459","1,54605","2,78571","2,78907",2010-02-22 09:30:00.0,Intermediário
"1,54722","1,54746","2,78345","2,78698",2010-02-22 10:00:00.0,Intermediário
"1,54897","1,54922","2,78505","2,7886",2010-02-22 10:30:00.0,Intermediário
"1,5479","1,548","2,78932","2,79259",2010-02-22 11:00:00.0,Intermediário
"1,5492","1,54947","2,79321","2,79679",2010-02-22 11:30:00.0,Intermediário
"1,5486","1,54874","2,80297","2,80632",2010-02-22 12:00:00.0,Intermediário
"1,55018","1,55044","2,80583","2,8094",2010-02-22 12:30:00.0,Intermediário
"1,5493","1,54946","2,80423","2,80762",2010-02-22 13:00:00.0,Intermediário
"1,54827","1,54853","2,80237","2,80594",2010-02-22 13:30:00.0,Intermediário
"1,5475","1,54762","2,80098","2,80429",2010-02-22 14:00:00.0,Intermediário
"1,5473","1,5475","2,79907","2,80252",2010-02-22 14:30:00.0,Intermediário
"1,54751","1,5478","2,79635","2,79997",2010-02-22 15:00:00.0,Intermediário
"1,5465","1,5469","2,79762","2,80144",2010-02-22 15:30:00.0,Intermediário
"1,54683","1,54716","2,79822","2,80191",2010-02-22 16:00:00.0,Intermediário
"1,548","1,5482","2,80033","2,80379",2010-02-22 16:30:00.0,Fechamento Interbancário
"1,548","1,5482","2,79228","2,79388",2010-02-22 17:37:00.0,Fechamento
"1,54206","1,54229","2,79113","2,80697",2010-02-23 09:23:00.0,Abertura
"1,5425","1,5427","2,79964","2,80309",2010-02-23 09:30:00.0,Intermediário
"1,5423","1,54252","2,80236","2,80584",2010-02-23 10:00:00.0,Intermediário
"1,54305","1,5435","2,80372","2,80763",2010-02-23 10:30:00.0,Intermediário
"1,544","1,54425","2,80854","2,81208",2010-02-23 11:00:00.0,Intermediário
"1,5428","1,5432","2,80327","2,80708",2010-02-23 11:30:00.0,Intermediário
"1,54367","1,54413","2,80176","2,80568",2010-02-23 12:00:00.0,Intermediário
"1,542","1,5422","2,80644","2,80989",2010-02-23 12:30:00.0,Intermediário
"1,54473","1,54495","2,8145","2,81799",2010-02-23 13:00:00.0,Intermediário
"1,54476","1,54507","2,81455","2,81821",2010-02-23 13:30:00.0,Intermediário
"1,54618","1,54643","2,81714","2,82069",2010-02-23 14:00:00.0,Intermediário
"1,54243","1,54267","2,81648","2,82",2010-02-23 14:30:00.0,Intermediário
"1,54276","1,54302","2,81862","2,82218",2010-02-23 15:00:00.0,Intermediário
"1,54314","1,54338","2,81623","2,81976",2010-02-23 15:30:00.0,Intermediário
"1,5436","1,544","2,81707","2,82089",2010-02-23 16:00:00.0,Intermediário
"1,5437","1,54386","2,81725","2,82063",2010-02-23 16:30:00.0,Fechamento Interbancário
"1,5437","1,54386","2,80614","2,80766",2010-02-23 17:33:00.0,Fechamento
"1,5441","1,54425","2,80717","2,82289",2010-02-24 09:19:00.0,Abertura
"1,54398","1,54425","2,81468","2,81826",2010-02-24 09:30:00.0,Intermediário
"1,54396","1,54421","2,81001","2,81355",2010-02-24 10:00:00.0,Intermediário
"1,54216","1,5424","2,80673","2,81025",2010-02-24 10:30:00.0,Intermediário
"1,54135","1,5415","2,80834","2,8117",2010-02-24 11:00:00.0,Intermediário
"1,54062","1,5408","2,80701","2,81042",2010-02-24 11:30:00.0,Intermediário
"1,5415","1,54164","2,80245","2,80578",2010-02-24 12:00:00.0,Intermediário
"1,54177","1,54206","2,80756","2,81118",2010-02-24 12:30:00.0,Intermediário
"1,5449","1,5452","2,80863","2,81226",2010-02-24 13:00:00.0,Intermediário
"1,5424","1,54255","2,80408","2,80744",2010-02-24 13:30:00.0,Intermediário
"1,54324","1,5433","2,80561","2,80881",2010-02-24 14:00:00.0,Intermediário
"1,54195","1,54212","2,80327","2,80666",2010-02-24 14:30:00.0,Intermediário
"1,54144","1,5417","2,80388","2,80744",2010-02-24 15:00:00.0,Intermediário
"1,5406","1,5409","2,80389","2,80752",2010-02-24 15:30:00.0,Intermediário
"1,54115","1,54132","2,80798","2,81137",2010-02-24 16:00:00.0,Intermediário
"1,54068","1,54092","2,8102","2,81372",2010-02-24 16:30:00.0,Fechamento Interbancário
"1,54068","1,54092","2,80327","2,80494",2010-02-24 17:38:00.0,Fechamento
"1,52806","1,5282","2,79329","2,80883",2010-02-25 09:24:00.0,Abertura
"1,52875","1,529","2,80067","2,80419",2010-02-25 09:30:00.0,Intermediário
"1,52975","1,53001","2,8025","2,80604",2010-02-25 10:00:00.0,Intermediário
"1,5281","1,5283","2,79948","2,8029",2010-02-25 10:30:00.0,Intermediário
"1,5262","1,5266","2,79905","2,80284",2010-02-25 11:00:00.0,Intermediário
"1,5275","1,5278","2,80755","2,81115",2010-02-25 11:30:00.0,Intermediário
"1,52907","1,52929","2,80737","2,81084",2010-02-25 12:00:00.0,Intermediário
"1,52803","1,52832","2,80394","2,80752",2010-02-25 12:30:00.0,Intermediário
"1,52555","1,5258","2,79938","2,80289",2010-02-25 13:00:00.0,Intermediário
"1,52186","1,5221","2,79261","2,7961",2010-02-25 13:30:00.0,Intermediário
"1,51975","1,52011","2,78874","2,79244",2010-02-25 14:00:00.0,Intermediário
"1,5213","1,5216","2,79615","2,79974",2010-02-25 14:30:00.0,Intermediário
"1,52342","1,5235","2,797","2,80019",2010-02-25 15:00:00.0,Intermediário
"1,52245","1,5228","2,7937","2,79738",2010-02-25 15:30:00.0,Intermediário
"1,52605","1,52615","2,7942","2,79743",2010-02-25 16:00:00.0,Intermediário
"1,52441","1,5246","2,78815","2,79154",2010-02-25 16:30:00.0,Fechamento Interbancário
"1,52441","1,5246","2,79821","2,79978",2010-02-25 17:35:00.0,Fechamento
"1,52365","1,52385","2,76542","2,78103",2010-02-26 09:21:00.0,Abertura
"1,52375","1,524","2,76713","2,77063",2010-02-26 09:30:00.0,Intermediário
"1,51938","1,5195","2,76223","2,76549",2010-02-26 10:00:00.0,Intermediário
"1,51945","1,5195","2,76236","2,76549",2010-02-26 10:30:00.0,Intermediário
"1,5192","1,5195","2,75887","2,76245",2010-02-26 11:00:00.0,Intermediário
"1,51645","1,5167","2,75387","2,75736",2010-02-26 11:30:00.0,Intermediário
"1,51705","1,5172","2,75193","2,75524",2010-02-26 12:00:00.0,Intermediário
"1,51956","1,51981","2,758","2,76149",2010-02-26 12:30:00.0,Intermediário
"1,52185","1,52207","2,75303","2,75647",2010-02-26 13:00:00.0,Intermediário
"1,52325","1,52343","2,7388","2,74217",2010-02-26 13:30:00.0,Intermediário
"1,52385","1,52405","2,73988","2,74329",2010-02-26 14:00:00.0,Intermediário
"1,52115","1,52135","2,74111","2,74452",2010-02-26 14:30:00.0,Intermediário
"1,52327","1,52351","2,74646","2,74994",2010-02-26 15:00:00.0,Intermediário
"1,52413","1,52446","2,74343","2,74708",2010-02-26 15:30:00.0,Intermediário
"1,52468","1,52487","2,75052","2,75392",2010-02-26 16:00:00.0,Intermediário
"1,5262","1,5266","2,75479","2,75857",2010-02-26 16:30:00.0,Fechamento Interbancário
"1,5262","1,5266","2,76273","2,76467",2010-02-26 17:35:00.0,Fechamento
"1,48795","1,4882","2,68724","2,70257",2010-03-01 09:26:00.0,Abertura
"1,4889","1,4893","2,69342","2,69712",2010-03-01 09:30:00.0,Intermediário
"1,48899","1,48915","2,69507","2,69834",2010-03-01 10:00:00.0,Intermediário
"1,4922","1,49235","2,69491","2,69817",2010-03-01 10:30:00.0,Intermediário
"1,4926","1,49293","2,69116","2,69474",2010-03-01 11:00:00.0,Intermediário
"1,49436","1,49455","2,68985","2,69318",2010-03-01 11:30:00.0,Intermediário
"1,49137","1,49186","2,68297","2,68684",2010-03-01 12:00:00.0,Intermediário
"1,489","1,4892","2,67722","2,68056",2010-03-01 12:30:00.0,Intermediário
"1,49388","1,4941","2,68749","2,69087",2010-03-01 13:00:00.0,Intermediário
"1,49849","1,49874","2,69578","2,69923",2010-03-01 13:30:00.0,Intermediário
"1,4972","1,4973","2,69346","2,69664",2010-03-01 14:00:00.0,Intermediário
"1,4988","1,4991","2,69334","2,69688",2010-03-01 14:30:00.0,Intermediário
"1,50068","1,50087","2,69222","2,69556",2010-03-01 15:00:00.0,Intermediário
"1,49878","1,49902","2,69181","2,69524",2010-03-01 15:30:00.0,Intermediário
"1,4983","1,4986","2,68945","2,69298",2010-03-01 16:00:00.0,Intermediário
"1,4996","1,4998","2,69328","2,69664",2010-03-01 16:30:00.0,Fechamento Interbancário
"1,4996","1,4998","2,69808","2,69964",2010-03-01 17:34:00.0,Fechamento
"1,49731","1,4975","2,6727","2,68801",2010-03-02 09:23:00.0,Abertura
"1,49801","1,49817","2,67844","2,68172",2010-03-02 09:30:00.0,Intermediário
"1,49506","1,49529","2,67317","2,67657",2010-03-02 10:00:00.0,Intermediário
"1,496","1,49625","2,67485","2,67829",2010-03-02 10:30:00.0,Intermediário
"1,4964","1,49654","2,66808","2,67132",2010-03-02 11:00:00.0,Intermediário
"1,49715","1,4974","2,67241","2,67585",2010-03-02 11:30:00.0,Intermediário
"1,4946","1,4949","2,66637","2,66989",2010-03-02 12:00:00.0,Intermediário
"1,49157","1,49177","2,66394","2,66728",2010-03-02 12:30:00.0,Intermediário
"1,4927","1,4929","2,6585","2,66184",2010-03-02 13:00:00.0,Intermediário
"1,4926","1,49283","2,65832","2,66172",2010-03-02 13:30:00.0,Intermediário
"1,49374","1,49395","2,66035","2,66371",2010-03-02 14:00:00.0,Intermediário
"1,49561","1,49578","2,66518","2,66847",2010-03-02 14:30:00.0,Intermediário
"1,49781","1,49799","2,6676","2,67092",2010-03-02 15:00:00.0,Intermediário
"1,49739","1,49773","2,66685","2,67045",2010-03-02 15:30:00.0,Intermediário
"1,49687","1,49712","2,66443","2,66787",2010-03-02 16:00:00.0,Intermediário
"1,49458","1,49482","2,66035","2,66377",2010-03-02 16:30:00.0,Fechamento Interbancário
"1,49458","1,49482","2,66678","2,6684",2010-03-02 17:35:00.0,Fechamento
"1,50473","1,50488","2,68745","2,70276",2010-03-03 09:23:00.0,Abertura
"1,50487","1,50515","2,69221","2,69572",2010-03-03 09:30:00.0,Intermediário
"1,5035","1,5037","2,68976","2,69313",2010-03-03 10:00:00.0,Intermediário
"1,50627","1,50645","2,6902","2,69353",2010-03-03 10:30:00.0,Intermediário
"1,5052","1,50537","2,68227","2,68558",2010-03-03 11:00:00.0,Intermediário
"1,50547","1,50571","2,68275","2,68619",2010-03-03 11:30:00.0,Intermediário
"1,5055","1,50567","2,6813","2,68461",2010-03-03 12:00:00.0,Intermediário
"1,50369","1,5038","2,67958","2,68278",2010-03-03 12:30:00.0,Intermediário
"1,5066","1,5068","2,68024","2,68361",2010-03-03 13:00:00.0,Intermediário
"1,5118","1,5122","2,68647","2,6902",2010-03-03 13:30:00.0,Intermediário
"1,512","1,5123","2,68682","2,69038",2010-03-03 14:00:00.0,Intermediário
"1,5113","1,5115","2,68407","2,68745",2010-03-03 14:30:00.0,Intermediário
"1,5117","1,5121","2,68629","2,69003",2010-03-03 15:00:00.0,Intermediário
"1,51223","1,5124","2,69177","2,6951",2010-03-03 15:30:00.0,Intermediário
"1,5122","1,51246","2,69474","2,69823",2010-03-03 16:00:00.0,Intermediário
"1,5109","1,5111","2,70149","2,70487",2010-03-03 16:30:00.0,Fechamento Interbancário
"1,5109","1,5111","2,69514","2,69671",2010-03-03 17:32:00.0,Fechamento
"1,51066","1,51089","2,69804","2,71356",2010-03-04 09:23:00.0,Abertura
"1,5109","1,51105","2,70451","2,7078",2010-03-04 09:30:00.0,Intermediário
"1,5099","1,51031","2,69366","2,69741",2010-03-04 10:00:00.0,Intermediário
"1,5089","1,50895","2,69339","2,69649",2010-03-04 10:30:00.0,Intermediário
"1,5101","1,5104","2,69251","2,69606",2010-03-04 11:00:00.0,Intermediário
"1,51135","1,51155","2,69776","2,70114",2010-03-04 11:30:00.0,Intermediário
"1,51062","1,51105","2,69948","2,70327",2010-03-04 12:00:00.0,Intermediário
